,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Education,Most_Important_Issue_Financial,Most_Important_Issue_Social,Most_Important_Issue_Healthcare,Most_Important_Issue_Other,Most_Important_Issue_Environment,Most_Important_Issue_Military,Most_Important_Issue_Foreign_Affairs
3659,-0.5790277079189414,0.2810072326743814,0.7589850865824103,-0.7896752565359552,-0.5841493049775283,-0.11371428571428566,-0.21820164645717283,0.08185179286091704,0,0,0,1,0,0,0,0
3494,-1.7990491996326528,-2.0854269396274856,-2.092885954712329,0.9650058905086819,1.4575986101616711,-0.3431428571428572,2.341660257031861,0.4560314173679664,0,0,0,1,0,0,0,0
243,-0.030903359297194243,-0.20883746162177588,-0.0004166145818037455,-0.4787296542957906,0.11334035469959958,-0.7777142857142858,-0.8643590193040148,1.5785702908891144,0,0,0,0,0,1,0,0
7818,1.548594991902676,1.4603765081962112,1.7005143410497925,-0.9834853982368318,0.17396553165948733,0.878857142857143,1.1116673829821544,-0.2923278316461323,0,0,0,1,0,0,0,0
5785,-0.38866548719641586,-0.2814865760392442,-0.13480716835984605,-0.5329848591240346,-0.9635068479344515,0.24742857142857133,-0.536661028271128,0.4560314173679664,0,0,1,0,0,0,0,0
2372,-0.30267002358881245,-0.07381509279333762,0.08948107211761182,-0.9157689575856317,0.06532041255315356,-0.732,-0.7237128897640228,0.08185179286091704,0,0,0,0,0,1,0,0
2365,-0.41239969387337405,-0.322326371289382,-0.36774853700826377,0.30787285564651196,-1.2849403356772244,0.5534285714285714,-0.42269503165910877,-1.4148667051672803,0,0,1,0,0,0,0,0
2677,0.18515000892668945,-0.06152415489840825,-0.4522071431237757,0.9346977509422063,-0.5802476846781296,-0.11742857142857144,-0.8043280156624295,1.5785702908891144,0,0,0,0,0,1,0,0
2174,-0.6938240985535827,-0.6792662002692844,0.0584377915433768,-0.5220805120728438,0.27060566522921015,-0.9274285714285714,-0.07364168172287927,-1.040687080660231,0,0,1,0,0,0,0,0
89,0.30247885391683577,-0.022525017302630526,-0.04341322349519599,-0.261586060513973,-0.3245414927483048,-0.36085714285714277,-1.1039096340664123,-1.7890463296743297,0,1,0,0,0,0,0,0
720,-0.8401327443003802,0.7844461813876528,0.41062444192658915,1.2712554453218785,-0.329043362324534,0.7862857142857145,-0.06098808297712271,0.8302110418750157,0,0,1,0,0,0,0,0
7426,-0.6229170649723532,0.8020014683117146,0.37690875316983785,-1.1135675385011095,0.8657528232067245,-0.3511428571428572,-0.2564511583267833,-0.2923278316461323,0,1,0,0,0,0,0,0
353,-0.6933199499056045,-0.35908963389251797,-1.5620610423222216,-0.9050736409734046,1.7046011875774532,-0.5782857142857143,0.5999013596070999,0.08185179286091704,0,0,0,0,0,1,0,0
9339,1.8602715012901287,1.3712232705742664,1.5275318087108478,-0.08411116367560621,1.0821426875041469,0.014285714285714457,1.1615377272443381,-0.6665074561531816,0,0,1,0,0,0,0,0
9808,1.9613591398082597,2.2049203244030693,1.8850719518768886,-0.7491257266585827,2.129877800211915,-0.9831428571428571,1.829424431473195,-0.6665074561531816,0,1,0,0,0,0,0,0
9609,2.230345301284984,1.7407194980644065,1.3211042789970069,-0.6652605286344414,0.6496630835477181,0.42600000000000016,1.4762454083775414,-0.6665074561531816,0,0,1,0,0,0,0,0
2085,1.027079377048044,-1.0295814195394217,-0.6136454057909762,2.722066971291125,0.6154488747683751,-0.11285714285714277,0.20629020678596569,1.2043906663820652,0,0,0,0,0,1,0,0
1535,-1.577564734220677,-0.5113302462300535,-1.7423494679520368,1.4966589351803534,0.07342377779036609,0.9745714285714286,1.3399680245232313,0.4560314173679664,0,0,0,1,0,0,0,0
2523,-0.4629636314569455,-0.48573157165930303,-2.09629528198694,1.5716848762423965,0.9074701479464499,0.1805714285714286,1.0114390813141063,1.5785702908891144,0,0,0,0,0,1,0,0
6915,1.9968588776748633,0.8187889290590812,0.435694790689033,3.1230152124668313,0.6736730546209411,-0.16828571428571415,0.6075217411615184,-0.2923278316461323,0,0,1,0,0,0,0,0
4211,-0.49564075721004813,-0.304399618868211,-0.42280089055004594,0.6652226367297732,-0.15377057349000606,-0.5342857142857143,-0.3426333787317407,-1.4148667051672803,0,0,0,1,0,0,0,0
3609,0.2657526322493188,-0.05322096006009295,-0.1139316782058953,-0.8246607188931396,-1.1994048137288673,0.472,-1.0598441177559543,-1.7890463296743297,0,0,1,0,0,0,0,0
5584,-0.1431365446113847,-0.3680093815496536,0.25144177847683585,-0.7014712142499874,-0.5832489310622824,-0.11457142857142855,-0.637125709097359,0.4560314173679664,0,0,0,0,0,1,0,0
4551,0.3364182222793299,-0.30215722479942553,-0.12223767433270734,-0.8680280727474204,-0.38456642043136235,-0.5342857142857143,-0.834105827018205,-1.040687080660231,0,0,1,0,0,0,0,0
6307,-0.6945170888889178,-0.17884915976262603,-0.4756487487453611,1.3173363633653417,-0.812544154811562,0.10371428571428587,-0.199289686541664,-1.4148667051672803,0,0,0,1,0,0,0,0
5719,-0.5861605534466497,-0.3170192595953915,-0.4384074206432826,-1.224423757885889,0.1808683983430391,-0.8420000000000001,-1.2828942547249567,-1.4148667051672803,0,0,0,1,0,0,0,0
5154,1.1952379725199787,1.178398107202727,1.0765069380754446,-0.8938592785036841,1.222901142920917,-0.11971428571428566,0.35295765086565045,0.4560314173679664,1,0,0,0,0,0,0,0
5937,1.3158527663804969,0.6268545395434666,0.4428604409605822,0.6595286835764278,1.9125875619992472,-0.7762857142857142,-0.0946550204903336,0.08185179286091704,0,0,0,1,0,0,0,0
1188,-1.83963832856785,-0.29693977968252205,0.06374561502693175,-0.601947255529945,-0.9211892739178961,0.2071428571428573,-0.6235357236412024,0.08185179286091704,0,0,1,0,0,0,0,0
3974,0.687902750195743,-0.972135889637183,-0.3724874963047306,4.5092249628231,-0.33324510726234813,0.7902857142857145,-0.0891106313039055,0.4560314173679664,0,1,0,0,0,0,0,0
2870,0.27164650092968723,0.6886294689523292,0.3511393662889597,-1.224423757885889,0.6169494979604517,-0.11428571428571432,-0.8167905183810008,1.2043906663820652,1,0,0,0,0,0,0,0
6809,2.001251293926919,1.2252282930441583,1.8014258859462584,-0.18644525594528,1.2090954095538133,-0.10657142857142854,1.388832311282499,-1.040687080660231,0,1,0,0,0,0,0,0
8699,-0.20966137767574233,-0.640870760576895,-0.20620387777815127,0.34143588879963715,-0.8383548737152766,0.12828571428571434,-0.4015159291353094,-0.2923278316461323,0,0,1,0,0,0,0,0
3258,0.09214316552186284,-0.17592173093409838,0.10152056495489703,1.339429463361553,-0.7918355547609071,0.08400000000000007,-0.9434795508077097,0.08185179286091704,0,0,1,0,0,0,0,0
9407,1.1481761245914643,0.3657310673871578,1.494520749267496,-0.7517531534694938,1.7583234978537892,-0.6294285714285714,0.4290245110692871,0.4560314173679664,1,0,0,0,0,0,0,0
7845,-0.45034822281855896,0.3708357028288569,0.7393892778244784,0.15279428488043892,-1.4518096346361238,0.7122857142857146,-0.32243027665858776,-0.2923278316461323,0,0,1,0,0,0,0,0
1937,2.091009398656298,1.075640652840338,1.553120737507866,3.2081386517381136,0.7808175505351984,-0.27028571428571424,1.252082602816746,0.08185179286091704,0,1,0,0,0,0,0,0
8927,-0.6765700409931982,0.33870701221333177,-2.110291739274436,-0.4181807858545078,-1.4770201042630082,0.7362857142857142,-0.1938059761435862,0.08185179286091704,0,0,1,0,0,0,0,0
2814,-0.518783881465912,-0.337823483300121,-0.4692199666420663,-0.9365676145730002,-0.8797720738165863,0.1677142857142857,-0.2881504494673134,-1.4148667051672803,0,0,0,1,0,0,0,0
5164,-0.1320771015132648,-0.1546343196716857,0.1202822080268909,-0.6709696740107663,-1.2066078050508344,0.4788571428571431,-0.8228271479089306,-0.6665074561531816,0,1,0,0,0,0,0,0
5766,0.18017414320981504,-0.09770852694028342,0.2563374346617813,1.0472557262162823,-1.1982043151752062,0.4708571428571431,-0.9633686480879499,0.8302110418750157,0,0,0,0,0,1,0,0
4781,-1.5623011991304978,-1.222071491818569,-1.422146418562193,0.6608862125290331,0.7532060838009919,0.3274285714285714,1.3758133751230857,0.8302110418750157,1,0,0,0,0,0,0,0
7020,-0.08469106149945091,-0.17593013196608306,-0.30256453769356123,0.34951808335338175,0.09983474597091167,-0.7648571428571429,-0.7572695356816407,1.2043906663820652,1,0,0,0,0,0,0,0
9828,-0.36994009690049284,-0.1976482230375608,-0.25211013357080736,0.6471338471627961,-0.2837245419238257,-0.3997142857142857,-0.5617751854362864,0.8302110418750157,0,0,0,0,0,1,0,0
5876,-0.4585457202759544,-0.20362375822033776,-0.3991597694542564,-0.7863972729683448,-1.3518681300438333,0.6171428571428574,-0.4256976246196194,-0.2923278316461323,1,0,0,0,0,0,0,0
3171,0.12583419946407012,0.00839066280774993,-0.18738273148733278,-0.392098764895057,-0.4565963336510311,-0.2351428571428571,-1.0415945410135277,-0.6665074561531816,0,0,0,0,0,1,0,0
681,-0.6287010790137896,0.19459487270594172,0.6645650501274576,-0.036537808197620286,-1.7375282904074776,0.9842857142857144,-0.23845792682573977,-0.6665074561531816,0,1,0,0,0,0,0,0
5810,-0.253496868245762,-0.01748922744200254,0.4031568845767905,0.047818732184810586,-1.1925019470453158,0.46542857142857175,-0.6726299052363508,-0.2923278316461323,0,1,0,0,0,0,0,0
1207,-0.5522504925483718,0.34250046658814753,0.6965285498024155,-0.9660084351816173,-1.5166365565338262,0.774,-0.2771650203753497,-0.2923278316461323,0,0,1,0,0,0,0,0
1457,-1.6188940957713331,-1.4451883982253237,-1.8809601115368673,-0.6451490458930612,1.9447008983096834,-0.8068571428571429,1.785343198303519,0.8302110418750157,0,0,0,0,0,1,0,0
4000,0.3118861635302848,-0.4590551951941777,-0.51416778215164,-1.149578498971676,-0.49951415694441736,0.9485714285714288,-0.5175971966016596,-1.040687080660231,0,1,0,0,0,0,0,0
1436,-0.08573984114667277,-0.019360558851403246,-0.07653169585021351,-0.9586460907013674,-0.36685906676486035,-0.3205714285714285,-0.9378492022163469,1.2043906663820652,0,0,0,0,0,1,0,0
1411,0.4385379721201236,0.5280643061822142,1.912941019095747,2.5015239102049076,0.03680857190370134,0.43800000000000017,0.6048003850256594,0.4560314173679664,0,1,0,0,0,0,0,0
5728,1.5724774471006897,1.3738046353508102,1.217529800773952,0.05597334732081397,1.0662360816681369,0.02942857142857158,0.7748429206077861,0.4560314173679664,0,0,0,0,0,1,0,0
8985,2.2161232867101073,2.1884044447597697,1.863273127606919,0.18219503030099315,2.053946266692847,-0.9108571428571428,1.9665254673824817,0.08185179286091704,0,0,1,0,0,0,0,0
5476,-0.17110014575640875,0.050398581672986435,1.344752152342787,-0.3794322112595136,-1.1309763961701818,0.9782857142857146,0.07043149087115445,-0.6665074561531816,0,0,0,0,1,0,0,0
5427,1.2052457572701682,0.24402872202127054,2.1363259945146114,0.4327186189157133,1.2289036356892225,-0.12542857142857144,1.0281347960625493,0.4560314173679664,1,0,0,0,0,0,0,0
7060,0.10130250055261356,-0.00019504878568862345,0.615299808095037,-1.224423757885889,0.43987596129543194,-0.5171428571428571,-0.6962690753292855,0.08185179286091704,0,0,0,0,1,0,0,0
3399,0.1937473166577093,-2.032988173526856,-2.110291739274436,0.13737034113382646,2.041341031879405,-0.8988571428571428,1.5854320244469615,1.2043906663820652,0,0,0,1,0,0,0,0
2951,0.48969611860293794,-0.13402370412218756,-0.20192278444642803,-0.012987335736304187,0.6010428921244415,-0.6705714285714286,-0.8725999666799267,-1.040687080660231,0,0,0,0,0,0,0,1
5262,0.8164386190095859,0.5756160900920785,0.8434552440888443,0.45612978449887864,0.5131063730687621,0.556,-0.27263029668309163,-1.040687080660231,0,1,0,0,0,0,0,0
9090,-1.83963832856785,-0.13077553098583497,0.31393309157871585,0.38739786233334395,-0.9917185639454885,0.27428571428571447,-0.7143852686815393,-0.2923278316461323,0,0,1,0,0,0,0,0
568,-1.748399265862478,-1.1695338548136085,-0.4016344743958163,-0.9845957884156363,1.4008750535011822,-0.28914285714285715,1.1208640282138622,1.5785702908891144,0,0,0,0,0,1,0,0
4515,0.17645518645429395,0.022231656039567827,0.435074463418926,-1.011337616050102,-0.9950199349680567,0.2774285714285716,-0.8854669660296418,-0.2923278316461323,0,0,0,1,0,0,0,0
2298,-1.83963832856785,-0.1425877555137054,-1.931923527289921,0.7402253966115897,0.9891040495954081,0.10285714285714298,0.6674224711205979,0.08185179286091704,0,0,0,0,0,1,0,0
7618,1.357384343872741,-0.20484506963836097,1.7717588641592221,-1.224423757885889,-0.2194978693029541,0.6819999999999999,0.8183422930844019,0.8302110418750157,1,0,0,0,0,0,0,0
7369,-0.7888395616030769,-0.666573553823265,-0.3141336564113617,1.081515774360608,-0.44639209594491136,0.8980000000000001,0.03687911304368265,0.8302110418750157,0,0,1,0,0,0,0,0
9256,2.265991682722292,0.7268362814150213,0.6653429850843392,0.026847351169696904,0.3561411871775671,0.7054285714285715,0.911113636682612,-0.2923278316461323,0,0,0,1,0,0,0,0
6720,-0.7103016971543374,0.31492760333866315,0.6493152546163004,-1.103494260257976,-1.138479512130564,0.41400000000000015,-0.1752644874069067,-0.6665074561531816,0,0,1,0,0,0,0,0
2753,-0.7878257264605872,0.3288785372665803,0.6734645615803075,-0.6052491576632106,-1.5100338144886898,0.7677142857142858,-0.09306047354831484,-0.6665074561531816,0,1,0,0,0,0,0,0
6926,1.0197369275776558,0.17179653992615837,0.16358485325454902,0.25100620807288065,0.5893380312262452,-0.6594285714285715,-0.521913850422759,-0.6665074561531816,0,0,0,0,0,0,0,1
4396,0.2582283805440993,-0.03271405420911048,0.7140419914765326,0.8720477191656409,-0.4914107917072046,0.36942857142857166,-0.6060508606666277,-0.6665074561531816,0,0,0,0,1,0,0,0
3112,0.342059630650753,-0.18688053547786654,-0.27719817650539674,-1.0248973599560236,-1.6576951365890111,0.9082857142857144,-0.8552544192680893,-0.2923278316461323,0,0,0,0,0,1,0,0
4731,-0.8509189839259593,-0.04835591814028094,-0.10632358340207382,0.9443551675875429,1.0845436846114693,0.01200000000000001,-0.18589673193085737,0.4560314173679664,0,0,0,1,0,0,0,0
9928,0.7231226344425393,0.12162435895611753,0.25352536662621666,-0.48932297002440295,0.5026020107242272,-0.5768571428571427,-0.7840872784108888,-1.4148667051672803,0,0,0,0,1,0,0,0
2304,-0.6576247704239245,0.25087902664303374,0.6355407259232756,-0.043362626503013375,0.26310254926882787,-0.9202857142857143,-0.23116463901858372,0.08185179286091704,0,0,0,0,0,1,0,0
8615,0.23300437610932728,-0.17675768155094335,0.1248767270560717,-0.8879447039111931,-0.4944120380913574,-0.19914285714285707,-0.9647855694873538,0.08185179286091704,0,0,1,0,0,0,0,0
8224,0.08696013503821197,-0.2126543778701648,-0.31179104148242526,-0.24294921749001006,-0.1618739387272191,0.05571428571428583,-0.805095823437831,-2.163225954181379,0,0,0,0,0,0,1,0
2716,0.016985450609732073,-0.2157905564519614,-0.026802795346123655,-0.7051223804554942,-1.7216216845714674,0.9691428571428573,-0.8834005698167753,0.8302110418750157,0,0,0,0,0,1,0,0
1793,-0.36108034471631795,-0.1294349370979378,-2.110291739274436,1.3604780890064088,-1.0007223030979473,0.2828571428571429,-0.6484072918610918,1.5785702908891144,1,0,0,0,0,0,0,0
3093,-0.16854046285996402,0.5839958448775042,-0.2501334407953676,1.0519585910343932,0.9095710204153568,-0.9642857142857143,-0.7600201586594004,-0.6665074561531816,0,0,0,0,0,0,1,0
6342,-0.13076146514829345,-0.19689590540487306,-0.24258870605811153,-0.5125267062406031,-1.2771370950784269,0.5460000000000003,-0.7463604069956445,-0.6665074561531816,0,1,0,0,0,0,0,0
4370,0.1563145121738607,-0.12827733779549133,-0.04812062660992368,-0.2990035551735818,-1.404990191043339,0.6677142857142857,-1.0082206066094144,-0.2923278316461323,1,0,0,0,0,0,0,0
9413,1.7951202434229456,1.469725944861068,1.8271893824306746,0.29278687735089937,2.0146299390604447,-0.8734285714285714,1.3534631452679018,-1.040687080660231,0,1,0,0,0,0,0,0
3563,1.0586546730494673,0.9341963720443365,0.005208551457491945,0.03355420584952058,-0.9557036073356541,0.2400000000000002,-0.28234250473852956,-1.040687080660231,0,0,1,0,0,0,0,0
3352,0.4576630295017036,-0.017519220198217535,0.18589263416643503,0.810302361959775,-0.9872166943692592,0.8414285714285716,-0.9875400797717778,-0.2923278316461323,0,0,0,0,1,0,0,0
3330,1.1413147734115099,0.9017618208650983,0.07205032667278127,-1.0428745502447396,-1.091359943899364,0.3691428571428572,-0.22720134671710623,-1.7890463296743297,0,0,1,0,0,0,0,0
9181,1.0921652818515593,1.0749735908769447,1.1036215399922258,0.3296818715707625,0.28921339281095776,0.7691428571428571,0.2628741276038426,1.2043906663820652,0,0,0,0,0,1,0,0
765,-0.5757353176652092,-0.7410911802583222,0.05535362847512435,-0.5883814736093385,-1.2375206428076089,0.5082857142857145,-0.12381412098057075,-0.2923278316461323,0,0,0,0,0,1,0,0
4263,-1.837399890147306,-1.9618694681968483,-2.095293618370435,-0.5636711877744207,0.5416182137182145,0.5288571428571429,2.302542716419565,0.08185179286091704,0,0,1,0,0,0,0,0
5361,1.0586911913767318,0.9516009768799629,-0.012140397916182018,0.7500710298419233,-1.4268992896476553,0.6885714285714286,-0.27231123558470594,-0.6665074561531816,0,0,0,1,0,0,0,0
1068,-0.32385643072553627,-0.03479621709357427,-0.03562065032680845,0.3100781047363898,-0.3887681653691764,-0.2997142857142856,-0.7205221504035079,1.2043906663820652,0,0,0,0,0,1,0,0
3643,-0.18373813825009144,-0.13303799232378075,-2.110291739274436,-0.7896382118371567,-1.1063661758201284,-0.8362857142857143,-0.7739455563232404,0.4560314173679664,0,0,0,1,0,0,0,0
4158,-1.3961113418433855,-0.04391879236439385,-1.6352701714029634,0.10835790775163286,0.09833412277883527,0.9508571428571431,1.0531420293508402,-0.2923278316461323,0,1,0,0,0,0,0,0
3324,-1.3250554288839664,1.476433301123093,-2.110291739274436,2.271524069217322,0.08843000971113041,0.3888571428571428,1.2387167265727987,1.5785702908891144,0,0,0,0,0,1,0,0
9360,1.2575224761209478,2.199159027578527,1.8640985372866132,-0.7403675713498415,1.7214081673287092,-0.5942857142857143,1.4609727475727414,0.8302110418750157,0,0,0,1,0,0,0,0
3091,-0.18589840598869514,-0.197573589438726,-0.4073544336830862,0.24621648907651592,-0.9061830419971316,0.19285714285714306,-0.6234816146150238,-1.040687080660231,0,1,0,0,0,0,0,0
7114,-0.18104799285337356,-0.10938063525124533,0.24380040761467783,-1.1108190598377001,-0.9722104624484948,0.2557142857142858,-0.7725922269515242,0.4560314173679664,0,0,1,0,0,0,0,0
9476,1.889056667679812,1.5711735617360894,1.8318191050908486,0.3204477146535728,-1.1063661758201284,0.7545714285714289,1.4561719966537725,0.08185179286091704,0,0,1,0,0,0,0,0
6190,-0.23690594985725572,-0.2795146107602846,-0.23819972951934062,-0.9377526923575341,-1.4115929330884756,0.6739999999999999,-0.6266424044820894,1.2043906663820652,0,0,0,1,0,0,0,0
6582,-0.6091981552259217,-0.34417371707152256,-0.4051751223351336,1.3337142333867467,-0.9322938855392616,0.21771428571428597,-0.2407906907236819,-2.163225954181379,0,1,0,0,0,0,0,0
3604,-1.8287850505977254,-1.1222043631829104,-2.0874493945201165,-0.5917361184430429,0.795823782455963,0.2868571428571429,1.9300088534578796,0.8302110418750157,1,0,0,0,0,0,0,0
9217,1.2086970625109597,-1.2130152029522325,-1.7990149714273496,1.7991670901521115,0.8333393622578739,-0.3202857142857143,1.1383065082422588,0.08185179286091704,0,0,0,1,0,0,0,0
3455,-0.06923533150873325,-0.2954334093341454,-0.13683065403619596,1.5791695942263715,-0.22279924032552229,-0.45771428571428574,-0.7553629276386913,0.4560314173679664,1,0,0,0,0,0,0,0
7103,-0.12044823224033906,0.11163581811602143,0.21761317882131606,0.39713130324414936,-0.8149451519188844,0.1060000000000001,-0.9185189017218149,1.2043906663820652,0,0,0,1,0,0,0,0
8902,1.1181946165056733,0.6669701477962078,1.8598038198594327,-0.8870825865100068,0.04791318352506668,0.9988571428571431,0.7722929061072848,-0.2923278316461323,0,1,0,0,0,0,0,0
9635,1.4508861121301981,1.3778382334303372,1.3444442714491662,1.3735834111660687,0.09383225320260578,0.9551428571428571,0.7752675593629584,1.5785702908891144,1,0,0,0,0,0,0,0
2027,-0.2010516308531819,-0.30707300585439906,0.30726408727584203,-0.15139946461781417,-1.031935265493137,0.3125714285714287,-0.621194874616088,0.4560314173679664,1,0,0,0,0,0,0,0
423,-0.8392384955981785,-0.5495111694031073,0.609614444246813,-1.1150974034745125,0.8759570609128445,-0.36085714285714277,0.10647948532547005,1.5785702908891144,1,0,0,0,0,0,0,0
4342,-0.48412200903018565,-0.3004560061412276,-0.37471141506328787,0.041026431502442395,-0.9211892739178961,0.2071428571428573,-0.3743834267931006,-0.6665074561531816,0,0,0,0,0,1,0,0
5063,2.075063638766259,1.7217945369024272,1.949303142110502,-0.21111095190043455,0.9155735131836624,0.17285714285714304,1.7153881664232762,-1.040687080660231,0,1,0,0,0,0,0,0
8419,-0.6112148564824964,0.33579875147104776,0.8274191359789017,1.0131022762350963,-0.051127947151978166,-0.6211428571428572,-0.1435717664622529,0.4560314173679664,0,0,0,0,0,1,0,0
6242,-1.685729667477586,2.5327338373586263,0.43193783411270836,1.8093965779746866,0.23128933759680745,0.2528571428571431,1.587094712504234,-1.040687080660231,0,1,0,0,0,0,0,0
5273,0.481736980967484,0.3044571944351419,0.6198874786871176,-0.42968876862442923,0.19767537809429497,-0.2865714285714285,-0.6882203828401127,-0.2923278316461323,0,0,0,0,0,0,0,1
9050,-0.24770089821653737,0.2074786262185765,-0.13986482959979235,-0.9395023660140381,-0.010010871689083663,-0.6602857142857144,-0.8267368811220722,0.4560314173679664,0,0,1,0,0,0,0,0
830,-0.4371876834756732,-0.28490962844632467,-0.22409281775608283,-0.3116619049759105,-1.5898669683071562,0.8437142857142859,-0.4731458726123713,-1.7890463296743297,0,0,1,0,0,0,0,0
3983,-1.5277571227459137,1.1054305743576125,0.23477396450217589,2.7800378098719,1.447094247817136,-0.9045714285714286,0.6641391426983269,0.4560314173679664,1,0,0,0,0,0,0,0
9955,2.026176927009834,2.2342519936872316,1.8771767308892335,0.30601818735927877,1.539532636449045,-0.42114285714285704,1.8787306488029103,0.8302110418750157,0,0,0,1,0,0,0,0
6090,-0.16526864560441534,-0.2257046398461784,-0.12485398457545224,0.7489823328682774,-0.518121884526165,-0.1765714285714286,-0.7453414472049771,0.4560314173679664,0,0,0,0,0,1,0,0
2944,-0.9719487012388192,-0.48067481818015895,-1.6577437486741626,2.2612638795556594,1.5416335089179518,-0.9945714285714286,0.8648809863892173,1.5785702908891144,0,0,0,0,0,1,0,0
3739,-1.178843762895094,-0.046722787085957916,-1.7243995757773352,-0.5127391431197604,0.5122059991535164,0.5568571428571429,0.9671662464173048,0.8302110418750157,0,0,1,0,0,0,0,0
7513,-0.019087359121848703,-0.48563933268234966,-0.8871888554745692,-0.9344035929640638,0.10913860976178522,-0.20228571428571418,-0.19206257820239533,-1.4148667051672803,0,0,0,0,1,0,0,0
2264,-0.6592698673613336,0.33779407803221406,0.660686867149037,-0.8763979112610049,-0.2870259129463939,-0.3965714285714286,-0.21131786240449563,0.4560314173679664,0,0,1,0,0,0,0,0
691,-0.9139611174763187,-0.4500993262636497,-1.472826690448004,0.45533744167104395,0.9758985655051353,0.11542857142857144,0.6785692484190867,1.5785702908891144,1,0,0,0,0,0,0,0
9555,0.012507163495824198,0.020725694196034795,-0.24053888171232274,-0.6318739280058152,0.1304474590892708,-0.794,-0.9549619504439167,-0.2923278316461323,0,0,1,0,0,0,0,0
2026,-1.3579716876740366,-1.059592600503385,-1.4119934677700472,0.8145712109493076,1.598957314855272,-0.47771428571428576,1.153933355473443,1.2043906663820652,0,0,0,1,0,0,0,0
9908,0.02620180557946596,-0.19787304568545924,0.13795522964914203,-0.9959881106694991,-0.1411653386765643,-0.5354285714285714,-0.8883266948537358,0.08185179286091704,0,0,1,0,0,0,0,0
8989,1.352483562190817,0.6603870289552964,1.8051327541491429,0.904833112912092,1.0953481715944196,-0.5342857142857143,0.8418091457059022,0.08185179286091704,0,0,1,0,0,0,0,0
6890,-0.06805382616127265,0.2371326766634985,0.457101495437484,0.17004867826039854,-1.3293587821626869,0.5957142857142856,-0.808281569987274,0.4560314173679664,1,0,0,0,0,0,0,0
4970,-0.8324284853978959,-0.5225824705940654,0.7180537094022579,1.103544114676896,0.7982247795632851,-0.2868571428571427,0.1384658119254707,1.2043906663820652,0,0,0,0,0,1,0,0
6498,-0.197149086371127,0.4894143155512754,0.8870764291038373,-1.0466728254583721,-0.6378716152538648,0.5088571428571429,-0.33496113994710347,-1.4148667051672803,0,0,0,0,1,0,0,0
1007,-0.5619033836377884,-2.1265817397065607,0.5914347727708553,4.82060679485243,-0.42658386980950247,0.8791428571428574,0.23750906823745382,0.8302110418750157,0,0,1,0,0,0,0,0
9814,0.06662584821335225,0.1011672765282831,0.2629295471592811,0.12628020535002965,-1.086257825046304,0.3642857142857143,-1.2828942547249567,1.2043906663820652,1,0,0,0,0,0,0,0
909,-0.17845692356943596,0.07330864406950277,0.1342383707550335,-0.44404875565859264,0.06081854297692435,-0.7277142857142858,-0.8850656020491556,0.08185179286091704,0,0,1,0,0,0,0,0
1380,-0.13523562886376778,-2.1265817397065607,-0.3377441572345033,0.039652590839469835,0.09653337494834348,-0.7617142857142858,-0.6378175456488293,0.8302110418750157,0,0,0,0,0,1,0,0
9086,-0.5168952882013758,-0.3026603809239423,-0.2832681985644187,-0.560823308062575,-0.4728030641254567,-0.21971428571428575,-0.3800914866759157,-1.4148667051672803,0,0,0,1,0,0,0,0
571,-0.655650080932125,0.43934023147042295,-0.1009788368365352,2.0507251277600735,-0.0673346776264035,0.5371428571428574,-0.3991975117625113,0.8302110418750157,0,0,0,1,0,0,0,0
7581,-0.010178626276763717,0.02712107837852653,-0.16748067063254732,0.00390640473507197,-1.6273825481090671,0.8794285714285714,-0.9864164587428258,-0.2923278316461323,0,0,0,1,0,0,0,0
1410,-1.042198786348828,-0.9270717151002579,-1.204933858083217,0.40494707866281227,1.6157642946065278,-0.49371428571428577,0.7573192527526466,0.4560314173679664,0,0,1,0,0,0,0,0
1955,0.21060981447667532,0.5590583072970027,-0.5002172846740253,1.3467645915861584,0.050014055993973856,-0.1459999999999999,-0.749723693257498,-0.2923278316461323,0,0,0,0,0,0,0,1
7903,1.8198891458616244,0.692312413085564,2.0004877979200515,-0.394838898497612,1.6841927121652132,-0.5588571428571427,1.289223086960649,-0.2923278316461323,0,1,0,0,0,0,0,0
9356,2.291314545375111,2.524852223769467,1.9840372961629518,-0.7330348635143789,1.8162475530679396,-0.6845714285714286,2.256910512809997,0.8302110418750157,0,0,0,0,0,1,0,0
5769,0.3296230513329573,-0.9331539720554166,-0.3536774115315452,1.9545667930515072,0.269705291313964,0.2162857142857142,-0.21652129576691642,-0.2923278316461323,0,0,0,1,0,0,0,0
8921,2.2509250923888198,0.98394559371073,0.8487667320459205,-0.22347319851896033,1.0041102815161722,0.08857142857142875,1.0155975807317335,1.2043906663820652,0,0,0,0,0,1,0,0
816,-0.46593721100274027,-0.2919247508408989,0.200820799560149,-1.106802602765276,-0.6261667543556686,-0.07371428571428562,-0.4599936216315334,-1.7890463296743297,0,0,1,0,0,0,0,0
5392,0.2083703347392749,-0.14908437286361415,-0.10587010757024212,0.1767918231947366,-1.463214370895905,0.7231428571428573,-0.9827769349295962,1.2043906663820652,0,0,1,0,0,0,0,0
