,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Military,Most_Important_Issue_Healthcare,Most_Important_Issue_Other,Most_Important_Issue_Social,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Education,Most_Important_Issue_Foreign_Affairs
1655,-0.08543753215767262,0.5737374147138562,-0.42116628606639805,0.8567927040888492,-1.153330845004138,0.983714285714286,-0.7034554245844367,-2.174717284411492,1,0,0,0,0,0,0,0
6357,-0.3938374544504496,0.09314789182133969,-0.2842950816892742,-0.3814838213963853,-0.12426320170496563,-0.5614285714285714,-0.597838427663646,0.8152269949082822,0,0,0,0,0,0,1,0
5637,1.2538798137421645,1.3128064498520955,1.9488857001382816,0.20245889254832672,0.8250879340146933,0.25457142857142845,1.0737462606147683,0.8152269949082822,0,1,0,0,0,0,0,0
8752,-0.0015962414517269874,0.012187230375890045,0.22692333141258542,-0.5842921114126058,0.011617208941932161,-0.69,-0.9597621239896867,-0.306002109836633,0,0,0,1,0,0,0,0
4118,-1.6335457392350459,-1.9974889585839586,-1.9094647914489686,-0.9649589659046658,0.2779428138098519,0.7722857142857142,2.1052341243421155,0.4414839599933105,0,1,0,0,0,0,0,0
2810,-0.6132705460990675,0.34099693486096333,-0.3253774737913393,-1.223889929667003,0.46213625935342423,0.02657142857142869,-0.3784240197800984,1.9364560996531974,0,0,0,0,0,0,1,0
6612,2.0554047200209835,1.1856454663323361,1.2634618258369807,1.2304756795312417,1.9169625226795426,-0.7785714285714285,1.0786168212816203,0.4414839599933105,0,0,0,0,1,0,0,0
3466,-0.5887521615056557,0.3598693937353872,0.7180592995984167,0.05889355948198969,0.060232200306711274,-0.736,-0.22427050745221608,0.4414839599933105,0,0,0,0,1,0,0,0
3022,-0.31689753138865245,-0.3304897408215524,-0.5208518164100315,0.6547651606544569,1.1460676596094763,-0.049142857142857155,-0.38627008405472824,-0.306002109836633,0,0,0,1,0,0,0,0
3966,-0.02756698579905307,-0.03748088365899998,-0.09088418159538923,-0.7235942788036993,-1.4519657919592088,0.6948571428571428,-0.9488128554339047,0.8152269949082822,0,0,0,1,0,0,0,0
8922,0.4844157887219188,0.2894455626338902,0.36973154989371654,-0.6436659413389568,-1.0932415078513986,0.926857142857143,-0.9218069851101666,-1.0534881796665765,0,0,1,0,0,0,0,0
345,-1.5323444283944287,-1.7420126685215551,-2.0426719519046923,0.7386644641424462,0.06476154732827444,0.9740000000000002,1.9930680648449068,0.06774092507833876,0,1,0,0,0,0,0,0
2947,-1.8267256779223817,0.12384588834688691,0.2112107588219835,0.5691457770935192,-0.4917442233877979,0.35771428571428565,-1.288744973426403,-1.4272312145815482,0,0,1,0,0,0,0,0
6253,-0.06672779729659994,-0.18460340343319045,-0.030193929622435275,0.5904987765193015,0.6819605681332943,-0.7528571428571429,-0.8379795019308843,-1.80097424949652,1,0,0,0,0,0,0,0
9050,-0.23522304079646492,0.21556081074536496,-0.13224235195319503,-0.9418817849693839,-0.019786263740906456,-0.6602857142857144,-0.8210168611629003,0.4414839599933105,0,0,0,1,0,0,0,0
6044,2.3186077591432404,2.087424747343464,2.0012267199248197,1.5458273662518993,1.2605091610209747,-0.15742857142857147,2.0514996745647336,0.8152269949082822,0,1,0,0,0,0,0,0
3934,0.1488768262475861,-0.46959683774111244,-0.027403420018368804,-0.8841523307204457,-0.6499694126744078,-0.06399999999999983,-0.6896338664237945,0.8152269949082822,0,1,0,0,0,0,0,0
9904,-0.35886867493060476,-0.4641471714613376,-0.16986803619689989,0.8674045174456603,-1.3858373254443852,0.6322857142857146,-0.42395375832550125,0.4414839599933105,0,0,0,1,0,0,0,0
1849,-0.6585183624120964,-0.911625761622864,-1.6370723186052876,-0.7039242551141682,1.7149536455178211,-0.5874285714285714,0.8544346735796228,1.188970029823254,0,0,0,0,0,0,1,0
9041,-0.16121852476020415,-0.48548002298499315,0.21940079249311592,-0.70289395148334,-1.1484995415144703,0.9791428571428571,-0.5359378619890999,-0.6797451447516047,0,0,1,0,0,0,0,0
3218,0.7506972066413364,-0.15686108951184888,-2.112964850315984,-0.5667003147538131,-0.5880683367130433,0.44885714285714284,-0.6091349780869977,-0.306002109836633,0,0,0,0,0,0,0,1
1725,0.03539768683953366,0.6597122496857555,-0.1471433402880705,-0.6959763021907188,-0.6134326800337974,0.47285714285714286,-0.8751610145616093,-1.80097424949652,1,0,0,0,0,0,0,0
165,-0.3741183525786522,-0.498137830847537,0.16807296866281074,0.4501357480088158,0.24019825529682476,-0.9062857142857143,-0.4010757972523106,0.06774092507833876,0,1,0,0,0,0,0,0
7649,2.1828302110292968,1.2708112778181568,0.9158858966263654,-1.223889929667003,0.4092938774351863,0.6480000000000001,1.0583590574584347,0.06774092507833876,0,0,0,0,0,1,0,0
2756,0.008326702217235638,0.012387007469207366,0.09155166097777365,-0.6422687479511873,-0.8063828631523922,0.08400000000000007,-1.0183561632204805,1.5627130647382257,0,0,0,0,0,0,1,0
1144,0.19887945506762655,-0.04477761804709094,-0.07158767567010853,-1.0529332058015126,-1.0675752080625402,0.3311428571428574,-1.066763375780369,-0.6797451447516047,0,1,0,0,0,0,0,0
953,-0.3236087018100357,-0.25271236914130235,0.15600605862802294,1.2622316720316369,-0.399949457084116,-0.3005714285714285,-0.5902217864127691,1.188970029823254,0,0,0,0,0,0,1,0
2093,-1.6635753005713696,-2.024485348302081,-1.988434173216864,-0.7691754044524824,1.1339894008853075,-0.03771428571428559,2.1836686564761707,-0.6797451447516047,0,0,0,0,0,1,0,0
4421,0.09691396493585169,0.2800114276378878,-0.4489212111774201,-0.7271703000654592,-0.15898819553695068,0.04285714285714293,-0.8433031243790009,-1.0534881796665765,1,0,0,0,0,0,0,0
6406,-0.3917631591374185,-0.39104044781623987,-0.0514367347057787,0.07171323301441332,-1.6258927175872375,0.8594285714285714,-0.46287060443964767,-0.6797451447516047,0,0,0,1,0,0,0,0
2467,0.30876253799727554,-0.49842082419459527,0.3683480149529073,1.0802809713221817,1.4051463092428944,-0.8657142857142857,-0.5871274545647887,-0.306002109836633,0,0,0,1,0,0,0,0
5496,-0.4378945410554879,-0.33248257365210654,0.30109779457651903,1.416262938703732,-0.8118180795782681,0.08914285714285719,-0.4193411427406503,-1.4272312145815482,0,0,0,0,0,1,0,0
507,0.4176341760179734,-0.25830068680447354,-0.18684574926650807,-0.2908672167068342,-1.6089831553734015,0.8434285714285714,-0.8149491903940044,-0.6797451447516047,0,0,0,0,1,0,0,0
5374,1.3730474552053133,1.3370059868473596,1.6653657748998956,0.5915571175519463,1.0781274542860275,0.015142857142857125,0.9208567854368075,1.188970029823254,0,1,0,0,0,0,0,0
7179,2.250471608963035,2.4764456421718863,2.053190686647433,0.6332608080038485,2.1153479222240135,-0.9662857142857143,2.229679639778013,0.4414839599933105,0,1,0,0,0,0,0,0
625,0.4938049830284261,-2.1271095335717147,1.0074667845718988,0.7476392064846223,-0.3945142406582399,0.6240000000000001,-0.2272160737965468,-0.6797451447516047,1,0,0,0,0,0,0,0
6583,0.13523800510530581,0.09138838713841818,-0.08095752433868557,-0.6908449840028406,0.31025215589700295,-0.9725714285714285,-1.1407535606557315,-2.174717284411492,0,0,0,0,0,1,0,0
6884,1.2552204459315268,1.345653453627183,2.028317745226761,0.6308960351119248,0.8966516169553929,0.18685714285714283,1.1517103019557247,0.4414839599933105,0,0,0,1,0,0,0,0
7367,-0.5758818449453653,-0.34561806242596005,-0.11275314565911175,-0.39907049920340315,-0.8172532960041441,0.0942857142857143,-0.3259391112221887,0.06774092507833876,0,1,0,0,0,0,0,0
1142,-0.10217440088411119,0.2663742601815894,-0.3806250186110635,0.2379180094075373,-1.0416069518055775,0.8780000000000001,-0.799574651044804,-2.174717284411492,1,0,0,0,0,0,0,0
2902,-0.6211582028080787,-0.6778235494878315,0.08306883571129046,-0.9822591847220346,0.2335552129985319,-0.9,-1.288744973426403,-0.6797451447516047,0,1,0,0,0,0,0,0
4169,0.006827230601490816,-0.15331656831102328,0.14418684140115567,-0.7632777179071162,-1.7370126978495894,0.9645714285714289,-0.8948671513576683,0.8152269949082822,0,0,0,0,0,0,1,0
5376,0.5864002876706095,0.41006765769709813,-0.3983866633457806,-0.009026885432587348,-0.2670886111182603,0.14514285714285702,-0.7728567285757834,-0.6797451447516047,1,0,0,0,0,0,0,0
6824,-0.7248685503367279,0.24257414121008503,0.5722440100082985,1.2964800856720964,-1.7469772612970291,0.9740000000000002,-0.1928033365916768,-0.6797451447516047,0,0,0,0,0,1,0,0
5321,2.2197541281753392,2.1489400299606616,1.8786587689677692,-0.7910807905486786,0.06596937320069117,0.9728571428571429,1.9429189604149235,0.8152269949082822,0,0,0,1,0,0,0,0
7843,0.2509466919053671,0.03801085364454802,-0.16194529637195976,0.32513002317426726,-0.7952104738325362,0.07342857142857162,-1.0849834523288182,-0.6797451447516047,0,0,0,0,1,0,0,0
6611,-0.3599189659445927,0.9894473798340455,-1.3592456432732718,3.467293647027195,1.37404479302816,-0.8362857142857143,0.3370209499620301,1.188970029823254,0,1,0,0,0,0,0,0
1518,0.6099998556199181,-0.14916061920426493,0.3672901507682482,-0.4311074792221629,-0.266786654650156,0.14485714285714302,-0.7257883984845963,0.06774092507833876,0,0,1,0,0,0,0,0
1707,0.08632930679145762,-2.1271095335717147,-0.16587943660998264,-0.1703651298482019,0.31508345938667043,-0.9771428571428571,-0.9726361393691837,0.06774092507833876,0,0,0,0,1,0,0,0
8433,-0.02482551594586422,0.016042178742548173,-0.04046504458853636,-0.5316751078429718,-0.5521355170086414,-0.15657142857142858,-0.9932854429975673,0.4414839599933105,0,0,0,0,0,1,0,0
8104,2.2729794816861966,2.474349700707615,2.1340015007164537,0.6636359871788685,1.8251677563758606,-0.6917142857142857,2.290012888196605,1.188970029823254,0,0,0,0,1,0,0,0
7656,1.5898746824437568,2.137100711619596,1.4588903120811954,1.3026186526044587,1.4516476053309444,-0.3382857142857143,1.3144687116869154,-0.306002109836633,0,0,0,0,0,1,0,0
990,-0.4748628780810098,-0.2380130802230927,-0.3671949106797281,-0.3778989987974847,0.31266780764183694,-0.9748571428571429,-0.39035556428658363,-0.6797451447516047,0,0,0,0,1,0,0,0
4145,0.9270035213711643,-2.1271095335717147,-0.6253398859598861,3.1766966138397157,0.0635537214558577,0.4037142857142859,0.8251298267547796,1.5627130647382257,0,0,0,0,1,0,0,0
3851,-0.6773894980343236,-1.0212861007182883,-0.7542185953545284,-0.5982636998180532,0.3232362840254843,0.7294285714285715,0.35258893776080524,-0.306002109836633,0,0,0,0,0,1,0,0
2978,0.7785521402550226,0.07104627473454746,0.006580446094348157,0.4138772530861618,0.8918203134657253,-0.9514285714285714,-0.7743349076420336,-1.80097424949652,1,0,0,0,0,0,0,0
13,-1.6380725789127546,-1.8696458646462752,-1.9276805480410137,-0.948734357982103,1.4812393392051573,-0.3662857142857143,2.0504560414164277,0.8152269949082822,0,0,0,1,0,0,0,0
6897,-0.42756406434287353,-0.2729569108189239,-0.34046687962227795,-0.4588361648776813,0.18373239576133607,-0.8528571428571428,-0.42432373746618096,-0.306002109836633,0,0,0,0,0,0,1,0
5273,0.494015612686025,0.3128404653406212,0.6314797035609561,-0.43728089910052065,0.18916761218721165,-0.2865714285714285,-0.6823049087574558,-0.306002109836633,0,0,0,0,0,0,0,1
7262,0.533375000922728,0.3566782878675372,-0.24557527384591132,-0.8256392816684133,0.5602721114872948,-0.6377142857142857,-0.9316059161416484,-0.6797451447516047,0,0,0,0,0,0,0,1
4057,0.3185489990762321,-0.2236290932647505,-0.1035889990306823,-0.7207381024087051,-0.792190909151494,0.07057142857142873,-0.8995200007033813,-1.0534881796665765,0,0,0,1,0,0,0,0
1924,-0.19077560876523714,0.035471907914935374,0.0532452450486572,-0.9406020408325736,-0.9760823982269624,0.24457142857142866,-0.8549186211695124,0.8152269949082822,0,0,0,0,1,0,0,0
8112,-0.5241809120185126,-0.719191631728439,0.1369123929122595,-0.5116336036305233,-0.22994796554144156,-0.4614285714285713,-0.15148941322869594,-1.0534881796665765,0,0,0,1,0,0,0,0
8084,0.31434636330052695,0.27241434759596245,1.428513743980576,-0.696464286251071,0.14961131486555965,0.21257142857142863,0.07368642915453663,0.8152269949082822,0,0,0,0,1,0,0,0
4837,-0.16195714315014875,-0.16970728996531487,0.12569527150942603,-0.6280218540355821,-0.17680362715509929,-0.5117142857142856,-0.7721508619268254,0.4414839599933105,0,0,0,0,0,0,1,0
5544,0.42743416198647793,-0.19180215928547262,-0.08443495146544659,-0.8037769685236447,-1.4543814437040423,0.6971428571428571,-0.8982731346335004,-1.0534881796665765,0,1,0,0,0,0,0,0
7889,0.024286985387418313,0.0765394541906425,-0.009674996575042161,-0.0019720355785831025,-0.28158252158726277,0.1588571428571428,-1.0711353436566997,-2.174717284411492,1,0,0,0,0,0,0,0
7265,-0.07091719001657222,-0.13969889679478598,-0.2548362638910371,-0.3184327498842882,-0.6907335358684771,-0.025428571428571356,-0.7909784586231339,-0.306002109836633,0,0,0,1,0,0,0,0
6167,0.13531460561442912,0.04533092553060604,-0.04044130467681672,0.7624792223762852,0.1577641395043733,-0.8282857142857143,-1.1266980762494434,-1.80097424949652,0,0,0,0,0,1,0,0
338,-0.09708722187124719,-0.48924472485541376,0.21092732110225978,-0.6410489898118203,0.09586306354300873,-0.7697142857142858,-0.5682190648344536,1.188970029823254,0,0,0,0,1,0,0,0
3069,0.3445153008954331,0.1273402329946841,0.21521828067239956,0.40909013001801353,-0.9319967538837466,0.20285714285714285,-1.110953361335214,-1.80097424949652,0,0,0,0,0,1,0,0
5480,-0.4325863659425903,-0.32974457559890546,-0.07181882472071126,0.24395960223721302,-1.0624419481047684,0.3262857142857145,-0.4624811076356676,-0.6797451447516047,0,0,0,0,0,1,0,0
3714,-0.13708859704299325,-0.3984591456770867,0.002070712291643568,-0.6731634687454634,-0.27071208873551084,-0.4228571428571428,-0.6398998086796179,1.9364560996531974,0,0,0,0,0,0,1,0
9148,-0.6942992296808681,0.15187376073258274,0.5824389504655904,-0.566758207526091,-1.449852096682479,0.6928571428571431,-0.21272653193407648,-1.0534881796665765,0,0,0,0,0,1,0,0
2196,-0.6828733989036265,0.20055872244330128,-0.4697851278635827,1.5365618403933743,1.5144545506966216,0.21257142857142863,-0.2548759491903763,-1.0534881796665765,0,0,0,0,0,1,0,0
5995,-0.6931672066955453,0.3262056510906161,0.7789053530878577,-0.2557070922849582,-0.2918490415028061,-0.4028571428571428,-0.10302068491707644,0.4414839599933105,0,1,0,0,0,0,0,0
8694,-0.23287965638630864,-2.1271095335717147,-0.0936792588784021,-0.49509798142692685,-1.7397303060625275,0.9671428571428571,-0.47216980598227276,0.4414839599933105,0,0,0,0,0,0,1,0
8212,-0.6035182555611894,-0.34495599805647925,-0.4991977033339657,-1.036867719365716,-0.7861517797894096,0.06485714285714295,-0.1826404714485522,-2.174717284411492,0,0,0,0,0,1,0,0
8784,-0.6284768264750132,0.2627137645153329,0.5232224198284772,-0.2067819149670206,-1.7279540038064631,0.956,-0.3050229219283314,1.9364560996531974,0,0,0,0,0,0,1,0
7523,-0.3959773686570514,-0.6812197500614199,-0.21939785899501246,-0.08211218252289391,-0.4790620517274208,0.34571428571428564,-0.24215262827941297,-0.306002109836633,0,0,1,0,0,0,0,0
3033,0.41662965295391285,-0.04029442399705329,-0.19781651075452777,-0.33658436216808824,0.8438092350371545,-0.906,-0.965016455033909,-0.6797451447516047,1,0,0,0,0,0,0,0
8801,0.09599422183614773,-0.35249273765879163,-0.09671847177273608,-0.37402857766417685,-1.2867956039062018,0.5385714285714287,-0.7711629643930542,0.8152269949082822,0,0,0,0,0,0,1,0
7502,2.211084704568582,2.242755108088455,1.4563326218623425,-0.951505260003344,0.5669151537855874,0.4988571428571431,1.7622539043760024,0.8152269949082822,0,0,0,1,0,0,0,0
2445,-0.31302921820629576,-0.2432568269399621,-0.003154660143652845,-0.26347126429143597,-0.7390465707651519,0.020285714285714462,-0.6151792263192257,-0.6797451447516047,0,0,0,0,0,1,0,0
7412,0.9064943130053223,1.3819081791788068,1.4325812304524732,-0.20321265492056206,2.0474077169005644,-0.902,0.5473426159879233,1.5627130647382257,0,0,0,0,1,0,0,0
3907,0.2609551651436128,-0.34504492337043013,-0.3527117654347738,-0.9680977646885074,-0.5557589946258918,-0.15314285714285703,-0.6906818062292527,-1.80097424949652,0,0,0,0,0,1,0,0
6001,-0.09391235628754634,-0.3830180739243436,0.07609682409485605,0.6954309554581654,-1.692927053506374,0.922857142857143,-0.6750299278906904,0.06774092507833876,0,1,0,0,0,0,0,0
2324,-1.4041963676735865,-1.1757881077700718,-1.5515736474484763,-0.566257697316621,0.8909144440614126,0.19228571428571417,1.3393741832049297,-1.0534881796665765,0,0,0,0,0,1,0,0
6294,0.8108962050612442,0.05435902819815217,0.3492585905013174,-0.20092903523307915,-0.008915830889154493,-0.09914285714285698,-0.655793433584282,-1.80097424949652,0,0,0,0,0,0,0,1
6773,0.05261621668142877,-0.011957726063245043,1.2766046701571185,3.9494835526684424,0.25589999163824395,0.22171428571428597,-0.045380086908493066,-0.6797451447516047,0,0,0,1,0,0,0,0
5675,0.6186436753092283,-0.23030128489612972,-0.23400060668757589,-0.25242444713771134,-0.7743754775333453,0.6251428571428574,-0.713482164116023,-1.80097424949652,0,0,0,0,0,0,0,1
7912,0.46548178488041275,1.1207996388061794,0.29889199473148936,-0.3260371285830711,1.7922545013525013,-0.6605714285714286,-0.46958754629259863,-1.0534881796665765,0,0,0,0,0,1,0,0
2738,-0.6159944849473967,-0.5113916660607938,-0.4946776848063988,1.6290982097002202,-0.4298431474264333,0.8705714285714286,-0.09766949714986993,1.5627130647382257,0,0,0,0,1,0,0,0
3619,-0.0018008690096032514,0.3638550775857558,0.7692038634988808,-1.0636183982670444,-0.6928472311452066,-0.023428571428571354,-0.5458548311262176,0.06774092507833876,0,0,0,0,0,1,0,0
2628,-0.24054525532430585,-0.0520208025816849,-0.0025099542510142975,-0.6972228785839001,-0.3945142406582399,-0.244,-0.7736817858862269,1.9364560996531974,0,0,0,0,0,0,1,0
3598,0.03742323511247679,-0.23076692081325006,-0.11210676204696932,-0.6631224866228225,-1.0832769444039594,0.3460000000000001,-0.8463967012428789,-0.6797451447516047,0,0,0,0,0,1,0,0
6281,0.14812575308727127,-0.2973938648576908,0.40446114498792735,-0.044753030435837254,-1.6425003233329698,0.8751428571428574,-0.7175613447439259,0.8152269949082822,0,0,0,0,0,0,1,0
3000,-1.247428252773712,-1.785621942805381,-1.6004507471308784,-0.07253773391680435,2.1274261809481825,-0.9777142857142858,1.5856781786443441,0.06774092507833876,0,0,0,0,1,0,0,0
875,0.022674034682163932,-0.16372583554942016,0.28545977921156457,-0.8546009062664548,-0.5980329001604823,-0.11314285714285699,-0.839330303015439,-1.0534881796665765,0,0,0,0,0,1,0,0
5088,0.4140583740400557,1.2601116228467233,2.002478094319424,-0.8432230287440163,1.4045423963066856,-0.2937142857142856,0.8679063106019755,1.188970029823254,0,0,0,0,0,0,1,0
6530,-0.6128288916542464,-0.4322796032907721,-0.47079738324581355,0.2666800869753108,-0.14238058979121856,-0.5442857142857143,-0.1489018997131975,-1.80097424949652,0,0,0,0,0,1,0,0
258,-0.5652734870721406,-1.7401101139839115,-1.070589447653014,-0.143418675726759,1.840265579781071,-0.706,0.9424380041562211,0.4414839599933105,0,1,0,0,0,0,0,0
3769,0.2788715852616906,-0.3535675668927265,0.2525939108989586,-0.7500567840577743,-1.006278045037384,0.8445714285714288,-0.7590316776153113,-0.306002109836633,0,0,0,0,0,0,0,1
3060,-1.1409425681079253,-1.690659365045582,-1.7800839459412627,-0.737299433341749,0.5128649459949328,0.5500000000000003,1.5827857857642562,0.8152269949082822,0,0,0,1,0,0,0,0
3770,0.2848285043346502,-1.150721822819309,0.5926597018304004,1.1254990055767127,-0.26014361235186345,0.71,0.048571334626171025,0.8152269949082822,0,1,0,0,0,0,0,0
9462,-0.1491598370552042,0.28894486345253356,0.16551888884506913,-0.9862205169592606,0.3165932417271915,-0.9785714285714285,-0.9109993904737281,0.4414839599933105,0,0,0,0,0,1,0,0
4225,0.2807204375173715,0.06419083690913349,0.4344887513395011,0.5747901578133583,-0.3945142406582399,0.0071428571428571175,-0.9053285264738216,-1.80097424949652,0,0,0,0,0,0,0,1
4947,0.03822006276014986,-0.2525777939007878,0.11550662554156754,-1.223889929667003,-1.484577090514464,0.725714285714286,-0.840609393279251,1.5627130647382257,0,0,0,0,1,0,0,0
5161,2.2015990409735005,1.8071900655583755,1.6579303829049177,1.3898176506063418,0.8930281393381421,0.1902857142857144,1.6460156093287606,0.4414839599933105,0,1,0,0,0,0,0,0
2590,-1.7749382955340027,-0.20420455622176362,-2.0884960666814685,0.8161937942729556,1.0823548448394864,0.011142857142857121,1.690660164929602,0.4414839599933105,0,0,0,0,0,0,1,0
6045,0.23089433018373098,-0.23459946436987647,-0.02321541946451365,-0.25925378916580805,-0.972760877077816,0.24142857142857155,-0.9122471098655236,0.06774092507833876,0,1,0,0,0,0,0,0
9423,-0.1810932171369833,0.038789896047247995,-0.1373781043761943,-0.8116078372951148,0.867965752485492,-0.9288571428571428,-0.8386297609971577,-1.4272312145815482,1,0,0,0,0,0,0,0
7310,1.0024433151309289,1.0628607979795095,0.08822087314501748,0.5458224547906942,0.23748064708388644,-0.9037142857142857,-0.2586660447591544,0.06774092507833876,0,0,0,0,0,0,1,0
4375,0.11643688082099227,0.07960537921487243,0.7153667699491586,-0.526729200740066,-1.499674913919675,0.7400000000000002,-0.6236303823676835,0.06774092507833876,0,0,0,1,0,0,0,0
6765,-1.6323440235298552,0.8924187256538725,0.12690922424823156,2.391725325705863,0.11730197277840808,0.35285714285714276,0.7069578283546548,1.188970029823254,0,1,0,0,0,0,0,0
6089,-0.6625963786699957,0.40520541058814885,0.7103569225084129,0.2563450234277455,-1.1001865066177956,0.3620000000000001,-0.1633348647944323,-0.306002109836633,0,0,0,1,0,0,0,0
3461,0.35565743571416436,0.2865294490222456,1.0248558593296868,1.1344898736273326,1.44349478069213,-0.902,-0.3309646729058393,0.4414839599933105,0,0,0,0,1,0,0,0
8926,0.20251312167775337,0.08123186792306668,0.12038497838385602,-0.06839603899630751,0.1680306594199166,-0.8380000000000001,-1.170360028350006,-0.306002109836633,0,0,0,0,0,0,1,0
9198,0.3402289025782589,0.18934902043165322,0.004902768377270065,-0.3809102488145122,-0.7952104738325362,0.07342857142857162,-1.241760186803221,-0.6797451447516047,0,1,0,0,0,0,0,0
7428,2.0593112197786847,0.764948562052053,1.3751662298493852,-1.0402448433753575,1.1693183076535012,-0.07114285714285717,1.035917710181885,0.06774092507833876,0,1,0,0,0,0,0,0
9360,1.2695892237362159,2.2134247224597763,1.8821918332596597,-0.744783091788698,1.7222006007523227,-0.5942857142857143,1.469920852247133,0.8152269949082822,0,1,0,0,0,0,0,0
4072,-0.4961864708090944,-0.3746847763198869,-0.4660970797338271,0.4037932968073664,-0.6372872410140307,-0.07599999999999985,-0.2679512940268427,-1.80097424949652,0,0,0,1,0,0,0,0
8573,-0.39842632548129625,-0.3206470704667632,-0.3385653005863203,1.2461025615851287,-1.0301326060176172,0.2957142857142858,-0.42457171062390703,-1.0534881796665765,0,0,0,0,1,0,0,0
3097,-1.6205663400237003,-1.8467075528777939,-2.0397036553940984,-0.45038237269333437,1.5703164972959014,-0.4505714285714286,2.095868140325951,1.5627130647382257,0,0,0,0,0,0,1,0
2416,-0.6147716650223881,-0.2746769427455001,-0.4603934039029093,0.08663374576964526,-1.0745202068289372,0.33771428571428563,-0.21933591845221664,-1.0534881796665765,0,0,0,0,1,0,0,0
576,-0.21505120522660576,-0.16247484519578664,-0.4116582597841038,-0.41534573809590253,-0.3945142406582399,0.2934285714285716,-0.5974546233467976,0.4414839599933105,0,0,0,0,0,0,1,0
2924,0.4085116917438271,0.6341605578995186,-0.177777605092668,-0.9584837984163523,0.598016670000322,-0.6734285714285715,-0.9038292976813838,-1.4272312145815482,1,0,0,0,0,0,0,0
3145,-0.6723766977202019,-0.706105876240311,0.029323361926130487,-0.6453127799244991,-0.6771454948037874,-0.038285714285714256,-0.05495666747022238,-1.4272312145815482,0,0,0,1,0,0,0,0
5200,-0.5096866629082277,-1.8348284500707237,1.0514006069218433,2.2942447644081194,-0.2734296969484489,0.7225714285714289,0.9578932160620156,0.8152269949082822,0,0,0,1,0,0,0,0
3247,0.21922584993138167,-0.2780848639494842,0.14092063329087734,-0.8765094384390028,0.7511085993291597,-0.8182857142857143,-0.8606484232661039,-1.4272312145815482,0,0,1,0,0,0,0,0
2111,0.2756644852938874,-0.017352287866986376,-0.10327270486425806,0.5223546413862832,-1.3547358092296509,0.6028571428571428,-1.288744973426403,-0.6797451447516047,0,0,0,0,1,0,0,0
8658,0.46777499047301985,-0.09823573996058896,-1.044444815481952,0.11548011765722876,0.16199153005783212,-0.2608571428571429,-0.1981419977578154,-0.6797451447516047,1,0,0,0,0,0,0,0
4613,-0.13523973825545862,0.15924728353214362,0.042883026603714416,-0.8256106323490423,-1.2300277879026091,0.4848571428571429,-0.9437765213838125,0.06774092507833876,0,0,0,0,0,1,0,0
4040,0.1786512617736161,-0.1935214846583315,0.2737291476745484,-0.7298355817476049,-0.5376416065396389,0.40114285714285725,-0.8750283501271869,-0.6797451447516047,0,0,1,0,0,0,0,0
9112,-0.53530274211025,0.41834700646404493,0.6880388581361631,0.1362585159106077,-1.0068819579735926,0.273714285714286,-0.27982357464566093,0.4414839599933105,0,0,0,0,1,0,0,0
1524,-0.23763987583608212,-0.835976213814249,-1.5203898368527946,-1.0772552347775732,1.1596557006741661,-0.06199999999999983,0.5712447717260442,0.06774092507833876,0,1,0,0,0,0,0,0
805,-1.689418331029821,0.16570396814666033,-0.8773254219368114,0.343990241865209,0.17074826763285467,0.8737142857142857,-1.288744973426403,0.4414839599933105,0,0,0,0,1,0,0,0
6355,2.043544379838016,-2.1271095335717147,-0.205300355816524,1.5692398376063736,0.08287893541452736,0.3854285714285717,0.7142447459062665,1.188970029823254,0,0,0,0,0,0,1,0
9078,-0.1614278859433373,-0.07708922871612815,0.6245881036078598,-0.11958364693419159,-1.1590680178981179,0.4177142857142857,-0.553355240587218,1.5627130647382257,0,0,0,0,1,0,0,0
5137,-0.0832043508541137,-0.08336787987590177,-0.29717283342844175,-0.2937814121294293,-1.3224264671424995,0.5722857142857145,-0.7894851974826465,1.5627130647382257,0,0,0,0,0,0,1,0
6469,0.18265210881766358,-0.19985184945650877,-0.18624773248532342,0.12759142785614205,-0.44947031785320757,-0.25371428571428556,-0.8884416152312381,1.188970029823254,0,0,0,0,0,0,1,0
2723,-1.3140145837461457,-1.604361057812049,-1.6040527054714588,-0.8474978902448982,1.228199818933823,-0.12685714285714278,1.5246247350172222,-0.306002109836633,0,1,0,0,0,0,0,0
6959,-0.6600445565912898,0.2334256865844282,-2.112964850315984,-0.8540087027518738,-0.8543939415809629,0.12942857142857145,-0.2872769265029845,0.8152269949082822,0,0,0,1,0,0,0,0
2973,0.13214996163709194,-0.006085983472507556,-0.1677585001335384,0.7833629771442795,-0.4935559621964232,-0.21199999999999997,-1.0280943645718024,-0.306002109836633,0,0,0,0,0,0,1,0
1362,-1.5135151409923546,-1.577068813165492,-2.0184762267448164,-0.8549775208413232,-0.3945142406582399,0.15685714285714303,1.8863205102611267,1.5627130647382257,0,0,0,0,1,0,0,0
3899,-0.9730561845852753,-1.7457258310317232,-1.7154132635223398,-0.8969813455509268,1.371025228347118,-0.262,1.4901735274661407,0.8152269949082822,0,1,0,0,0,0,0,0
